CustomerID,Recency,Frequency,Monetary,Churn,R_Score,F_Score,M_Score,RFM_Score_Combined,avg_order_value,std_order_value,min_order_value,max_order_value,avg_items_per_order,total_items_purchased,unique_purchase_days,customer_lifetime_days,purchase_frequency_days,days_since_first_purchase,is_uk,value_per_frequency,consistency_ratio,purchase_acceleration
12592.0,92,9,231.8,0,2,1,1,4,25.755555555555556,6.179423741561812,17.0,33.0,18.333333333333332,165,1,0,0.0,92,0,25.755555555555556,0.23095852854674545,0.0967741935483871
12593.0,9,16,321.8,0,4,2,2,8,20.1125,7.9038281863917055,10.5,39.5,9.5,152,2,89,44.5,98,0,20.1125,0.37436723203749933,0.16161616161616163
12594.0,0,93,2529.9,0,4,4,4,12,27.203225806451613,12.808967151221287,6.959999999999999,76.5,15.483870967741936,1440,8,201,25.125,202,0,27.203225806451613,0.45416674103609733,0.458128078817734
12596.0,121,15,269.95,1,2,2,2,6,17.996666666666666,12.42507123674127,3.3600000000000003,56.0,10.4,156,1,0,0.0,121,0,17.996666666666666,0.6540658661207898,0.12295081967213115
12597.0,62,78,1428.81,0,3,4,4,11,18.318076923076923,25.328459741506645,2.52,224.0,8.653846153846153,675,2,85,42.5,147,0,18.318076923076923,1.3111273882158456,0.527027027027027
12598.0,41,63,1584.38,0,3,3,4,10,25.14888888888889,17.57111330960757,5.04,108.0,15.412698412698413,971,4,122,30.5,164,0,25.14888888888889,0.6719640511025244,0.38181818181818183
12599.0,6,48,857.04,0,4,3,3,10,17.855,10.391516589087304,7.800000000000001,60.0,15.604166666666666,749,6,177,29.5,183,0,17.855,0.5511279018343836,0.2608695652173913
12600.0,25,40,1661.19,0,3,3,4,10,41.52975,43.42613779195245,6.72,237.6,11.075,443,7,225,32.142857142857146,250,0,41.52975,1.021076723751079,0.1593625498007968
12601.0,69,28,577.0600000000001,0,2,2,3,7,20.609285714285715,13.235267960620142,5.04,75.60000000000001,8.75,245,5,142,28.4,212,0,20.609285714285715,0.6124805852268601,0.13145539906103287
12604.0,141,10,178.5,1,1,1,1,3,17.85,6.58976479094664,12.6,30.0,13.7,137,1,0,0.0,141,0,17.85,0.34958964408204984,0.07042253521126761
12609.0,65,43,800.73,0,2,3,3,8,18.621627906976745,13.197477379847394,4.5600000000000005,90.0,12.046511627906977,518,2,132,66.0,197,0,18.621627906976745,0.6725984939891173,0.21717171717171718
12610.0,5,54,946.75,0,4,3,3,10,17.53240740740741,14.10554272633536,7.800000000000001,112.0,8.462962962962964,457,1,0,0.0,5,0,17.53240740740741,0.761128460876452,9.0
12613.0,77,74,1462.52,0,2,4,4,10,19.763783783783783,12.594479732542828,5.04,75.60000000000001,10.256756756756756,759,4,64,16.0,141,0,19.763783783783783,0.6065599537970019,0.5211267605633803
12614.0,157,20,315.6,1,1,2,2,5,15.780000000000001,2.840700432528643,9.95,22.95,3.8,76,1,0,0.0,157,0,15.780000000000001,0.16929084818406692,0.12658227848101267
12615.0,47,31,634.74,0,3,2,3,8,20.475483870967743,12.366135165229727,5.04,54.0,13.32258064516129,413,1,0,0.0,47,0,20.475483870967743,0.5758256828823888,0.6458333333333334
12616.0,176,11,255.6,1,1,1,2,4,23.236363636363635,15.042757242425521,10.2,63.6,8.909090909090908,98,1,0,0.0,176,0,23.236363636363635,0.6206689034759217,0.062146892655367235
12619.0,28,28,1709.34,0,3,2,4,9,61.04785714285714,77.05042679513313,10.08,389.68,46.214285714285715,1294,4,104,26.0,132,0,61.04785714285714,1.2417902945098414,0.21052631578947367
12620.0,84,33,561.66,0,2,3,3,8,17.02,6.246338427430905,5.88,40.0,13.151515151515152,434,1,0,0.0,84,0,17.02,0.34663365302058297,0.38823529411764707
12621.0,26,265,8600.23,0,3,4,4,11,32.453698113207544,43.86773793719825,4.5600000000000005,350.4,17.30566037735849,4586,13,218,16.76923076923077,245,0,32.453698113207544,1.3112971184456057,1.0772357723577235
12622.0,111,11,180.1,0,2,1,1,4,16.37272727272727,4.623276091494192,10.2,25.5,6.2727272727272725,69,1,0,0.0,111,0,16.37272727272727,0.26612264262917906,0.09821428571428571
12623.0,155,18,305.1,1,1,2,2,5,16.950000000000003,8.66373442100155,6.8,39.0,10.61111111111111,191,1,0,0.0,155,0,16.950000000000003,0.482659299220142,0.11538461538461539
12624.0,57,19,299.94,0,3,2,2,7,15.786315789473685,7.337873753892893,5.04,36.0,10.947368421052632,208,1,0,0.0,57,0,15.786315789473685,0.4371342613782059,0.3275862068965517
12625.0,91,86,2683.82,0,2,4,4,10,31.207209302325584,33.26730738060531,5.04,175.2,18.74418604651163,1612,2,107,53.5,198,0,31.207209302325584,1.0329149311984378,0.4321608040201005
12626.0,6,183,4310.74,0,4,4,4,12,23.555956284153005,22.728745512445403,5.04,144.0,11.59016393442623,2121,5,199,39.8,206,0,23.555956284153005,0.9255899159224853,0.8840579710144928
12627.0,9,68,1206.18,0,4,3,3,10,17.73794117647059,11.338672506314106,6.8,72.0,10.147058823529411,690,2,10,5.0,19,0,17.73794117647059,0.6051183745070235,3.4
12633.0,9,86,1948.75,0,4,4,4,12,22.65988372093023,32.553223333459385,4.68,214.2,12.418604651162791,1068,3,158,52.666666666666664,167,0,22.65988372093023,1.3758826424265915,0.5119047619047619
12635.0,34,40,683.64,0,3,3,3,9,17.091,8.783628944570543,5.04,54.0,9.975,399,1,0,0.0,34,0,17.091,0.48552478826878237,1.1428571428571428
12637.0,36,177,3049.5,0,3,4,4,11,17.228813559322035,14.156947870786933,0.42,108.0,7.932203389830509,1404,6,166,27.666666666666668,203,0,17.228813559322035,0.7766247553476793,0.8676470588235294
12639.0,118,22,486.1,0,2,2,2,6,22.095454545454547,22.57095114295885,7.800000000000001,120.0,9.136363636363637,201,1,0,0.0,118,0,22.095454545454547,0.9772897562391157,0.18487394957983194
12643.0,7,24,3344.64,0,4,2,4,10,139.35999999999999,178.85244586335503,2.0,835.1999999999999,75.33333333333333,1808,6,204,34.0,212,0,139.35999999999999,1.2742408511210819,0.11267605633802817
12644.0,9,31,477.90999999999997,0,4,2,2,8,15.416451612903225,5.560847386497311,6.64,30.0,10.483870967741936,325,1,0,0.0,9,0,15.416451612903225,0.3387362578479823,3.1
12645.0,99,36,798.9,0,2,3,3,8,22.191666666666666,9.569725328197402,8.5,41.6,13.194444444444445,475,2,96,48.0,195,0,22.191666666666666,0.41263637778788653,0.1836734693877551
12647.0,5,92,2886.71,0,4,4,4,12,31.37728260869565,30.009067644401878,8.5,139.2,11.293478260869565,1039,9,242,26.88888888888889,248,0,31.37728260869565,0.9268556600961398,0.36947791164658633
12648.0,34,21,318.05,0,3,2,2,7,15.145238095238096,8.957338119691373,6.8,44.75,7.619047619047619,160,1,0,0.0,34,0,15.145238095238096,0.5547975240038898,0.6
12649.0,91,17,375.0,0,2,2,2,6,22.058823529411764,12.824674402471658,6.959999999999999,53.1,12.0,204,1,0,0.0,91,0,22.058823529411764,0.5561721041888219,0.18478260869565216
12651.0,214,9,114.0,1,1,1,1,3,12.666666666666666,3.904404564078882,7.800000000000001,17.85,8.666666666666666,78,1,0,0.0,214,0,12.666666666666666,0.28568813883504013,0.04186046511627907
12652.0,210,48,919.98,1,1,3,3,7,19.16625,17.011660034448713,5.04,126.0,10.520833333333334,505,1,0,0.0,210,0,19.16625,0.8435708192871115,0.22748815165876776
12653.0,28,43,2209.85,0,3,3,4,10,51.391860465116274,62.69382183641587,8.5,350.4,21.372093023255815,919,2,147,73.5,176,0,51.391860465116274,1.1966328601397709,0.24293785310734464
12654.0,77,22,337.75,0,2,2,2,6,15.352272727272727,3.6653291047172614,8.5,23.4,6.863636363636363,151,3,97,32.333333333333336,174,0,15.352272727272727,0.22414799250529466,0.12571428571428572
12656.0,83,32,1659.6,0,2,3,4,9,51.8625,53.12507153695373,15.0,254.99999999999997,21.03125,673,2,30,15.0,113,0,51.8625,1.004967066199172,0.2807017543859649
12662.0,22,138,2269.7400000000002,0,4,4,4,12,16.44739130434783,7.202631342399969,6.8,41.6,8.855072463768115,1222,6,230,38.333333333333336,252,0,16.44739130434783,0.4128199578240157,0.5454545454545454
12664.0,23,18,1957.48,0,4,2,4,10,108.74888888888889,92.8924018224304,6.6000000000000005,270.0,28.055555555555557,505,3,179,59.666666666666664,202,0,108.74888888888889,0.8464085856620909,0.08866995073891626
12665.0,204,3,63.0,1,1,1,1,3,21.0,7.937253933193772,15.0,30.0,12.333333333333334,37,1,0,0.0,204,0,21.0,0.360784269690626,0.014634146341463415
12668.0,138,123,2924.4700000000003,1,1,4,4,9,23.77617886178862,29.585751264792528,4.5600000000000005,288.0,10.845528455284553,1334,3,96,32.0,235,0,23.77617886178862,1.1941208299243244,0.5211864406779662
12669.0,30,101,2744.0299999999997,0,3,4,4,11,27.168613861386135,112.08461237859281,5.04,1136.3,11.03960396039604,1115,3,105,35.0,136,0,27.168613861386135,3.9790602736132397,0.7372262773722628
12670.0,79,35,1026.3899999999999,0,2,3,3,8,29.325428571428567,12.155378219696233,14.75,63.6,13.942857142857143,488,2,32,16.0,112,0,29.325428571428567,0.40083120972438807,0.30973451327433627
12672.0,209,10,225.9,1,1,1,1,3,22.59,12.750529400773916,10.2,47.7,7.8,78,1,0,0.0,209,0,22.59,0.5405056973621838,0.047619047619047616
12673.0,206,23,220.9,1,1,2,1,4,9.604347826086956,6.752388685822735,0.85,30.0,7.434782608695652,171,1,0,0.0,206,0,9.604347826086956,0.6367566206392904,0.1111111111111111
12674.0,50,37,976.8,0,3,3,3,9,26.4,22.51479513564358,5.04,89.69999999999999,13.35135135135135,494,2,37,18.5,87,0,26.4,0.8217078516658242,0.42045454545454547
12676.0,3,30,998.05,0,4,2,3,9,33.26833333333333,25.51354435201623,10.5,114.45,16.466666666666665,494,4,187,46.75,190,0,33.26833333333333,0.7445224751330061,0.15706806282722513
12678.0,29,82,6806.82,0,3,4,4,11,83.00999999999999,81.71319477293738,1.95,358.0,53.34146341463415,4374,7,204,29.142857142857142,233,0,83.00999999999999,0.972660335352189,0.3504273504273504
12679.0,85,44,906.38,0,2,3,3,8,20.599545454545453,13.335359179255217,6.8,76.32000000000001,9.25,407,2,77,38.5,163,0,20.599545454545453,0.6173907320095431,0.2682926829268293
12681.0,31,474,9866.58,0,3,4,4,11,20.815569620253164,15.428843619188548,4.5600000000000005,126.0,11.432489451476794,5419,15,216,14.4,247,0,20.815569620253164,0.7072400073782488,1.9112903225806452
12682.0,23,305,7085.84,0,4,4,4,12,23.232262295081966,18.718340406204653,5.04,171.84,9.911475409836065,3023,17,227,13.352941176470589,250,0,23.232262295081966,0.7724553398385595,1.2151394422310757
12683.0,64,199,5086.93,0,3,4,4,11,25.56246231155779,24.095270638420395,5.04,175.2,15.452261306532664,3075,10,180,18.0,245,0,25.56246231155779,0.9071173581651021,0.8089430894308943
12684.0,50,58,1379.48,0,3,3,4,10,23.784137931034483,17.155355261727454,7.800000000000001,93.6,21.96551724137931,1274,4,42,10.5,92,0,23.784137931034483,0.6921909210425136,0.6236559139784946
12686.0,251,7,89.14,1,1,1,1,3,12.734285714285715,3.9516868007761663,8.5,18.0,15.285714285714286,107,1,0,0.0,251,0,12.734285714285715,0.2877242313858245,0.027777777777777776
12689.0,7,34,511.03,0,4,3,2,9,15.030294117647058,5.981573972091351,5.04,36.0,8.264705882352942,281,1,0,0.0,7,0,15.030294117647058,0.3731418730181934,4.25
12690.0,85,16,389.01,0,2,2,2,6,24.313125,13.081858542144028,11.5,54.0,6.625,106,1,0,0.0,85,0,24.313125,0.516801404099416,0.18604651162790697
12691.0,24,21,556.3,0,4,2,3,9,26.490476190476187,16.867717829093085,7.800000000000001,76.19999999999999,9.428571428571429,198,4,212,53.0,236,0,26.490476190476187,0.6135840540636668,0.08860759493670886
12693.0,6,39,855.91,0,4,3,3,10,21.946410256410257,14.246854036331095,6.64,91.8,6.538461538461538,255,4,192,48.0,198,0,21.946410256410257,0.6208750683497924,0.19597989949748743
12694.0,62,20,439.5,0,3,2,2,7,21.975,14.838403765762322,4.5600000000000005,54.0,16.15,323,1,0,0.0,62,0,21.975,0.645850000686064,0.31746031746031744
12695.0,89,6,89.25,0,2,1,1,4,14.875,2.3323271640145173,10.2,16.35,5.5,33,1,0,0.0,89,0,14.875,0.1469182465520956,0.06666666666666667
12697.0,10,29,733.91,0,4,2,3,9,25.307241379310344,19.744862966017212,12.6,80.0,12.379310344827585,359,2,37,18.5,48,0,25.307241379310344,0.7505485915959932,0.5918367346938775
12700.0,35,122,2149.05,0,3,4,4,11,17.61516393442623,13.741289546569327,5.04,108.0,11.278688524590164,1376,2,58,29.0,94,0,17.61516393442623,0.7381771976316935,1.2842105263157895
12701.0,121,21,337.08,1,2,2,2,6,16.05142857142857,8.119518018770748,4.5600000000000005,36.0,11.714285714285714,246,1,0,0.0,121,0,16.05142857142857,0.4761781679909119,0.1721311475409836
12704.0,7,30,690.37,0,4,2,3,9,23.012333333333334,15.346072323142701,9.96,80.0,10.066666666666666,302,2,41,20.5,49,0,23.012333333333334,0.6390912582343532,0.6
12705.0,37,206,4162.52,0,3,4,4,11,20.206407766990292,17.047055784954594,2.88,162.0,12.616504854368932,2599,4,198,49.5,236,0,20.206407766990292,0.8038634346874104,0.869198312236287
12707.0,171,33,603.42,1,1,3,3,7,18.285454545454545,14.285712725243425,5.04,68.0,7.757575757575758,256,1,0,0.0,171,0,18.285454545454545,0.7407506362669826,0.19186046511627908
12708.0,59,98,1627.94,0,3,4,4,11,16.611632653061225,7.126098207117237,6.8,53.1,8.73469387755102,856,6,188,31.333333333333332,248,0,16.611632653061225,0.4046245085562008,0.39357429718875503
12709.0,14,120,6439.11,0,4,4,4,12,53.65925,59.95740946582782,0.83,350.4,21.375,2565,10,231,23.1,246,0,53.65925,1.0969307018634142,0.48582995951417
12710.0,40,48,790.36,0,3,3,3,9,16.465833333333332,9.116447337463075,10.08,72.0,9.3125,447,2,39,19.5,80,0,16.465833333333332,0.5219589104897987,0.5925925925925926
12712.0,26,104,3670.9300000000003,0,3,4,4,11,35.29740384615385,26.250391989498272,8.25,142.8,8.009615384615385,833,10,223,22.3,250,0,35.29740384615385,0.7232030175149792,0.41434262948207173
12714.0,59,122,2275.18,0,3,4,4,11,18.649016393442622,13.3562520358823,2.28,90.0,12.032786885245901,1468,3,115,38.333333333333336,174,0,18.649016393442622,0.6797415080960297,0.6971428571428572
12716.0,12,45,677.9,0,4,3,3,10,15.064444444444444,7.875652802828922,6.8,54.0,11.177777777777777,503,1,0,0.0,12,0,15.064444444444444,0.4902536673499813,3.4615384615384617
12717.0,30,55,1030.98,0,3,3,3,9,18.74509090909091,17.077638169681002,4.5600000000000005,100.0,9.2,506,2,94,47.0,125,0,18.74509090909091,0.8649055225072793,0.4365079365079365
12720.0,4,216,3314.5,0,4,4,4,12,15.344907407407407,10.170392002266126,4.5600000000000005,108.0,12.717592592592593,2747,15,244,16.266666666666666,248,0,15.344907407407407,0.6222361343972479,0.8674698795180723
12721.0,62,102,1698.9099999999999,0,3,4,4,11,16.655980392156863,10.20664404653562,2.88,72.0,11.107843137254902,1133,4,171,42.75,234,0,16.655980392156863,0.578084242270093,0.4340425531914894
12722.0,30,19,302.92,0,3,2,2,7,15.943157894736842,7.6969113954390656,4.5600000000000005,33.9,8.210526315789474,156,1,0,0.0,30,0,15.943157894736842,0.4542784434435333,0.6129032258064516
12724.0,52,18,280.36,0,3,2,2,7,15.575555555555557,4.418536119339582,8.5,24.96,9.88888888888889,178,2,158,79.0,211,0,15.575555555555557,0.26656941328634026,0.08490566037735849
12725.0,250,24,427.8,1,1,2,2,5,17.825,8.889099333257656,9.9,56.0,6.833333333333333,164,1,0,0.0,250,0,17.825,0.47219651172683436,0.09561752988047809
12726.0,64,67,1467.32,0,3,3,4,10,21.900298507462686,11.815706287017223,7.56,53.1,28.98507462686567,1942,5,172,34.4,236,0,21.900298507462686,0.515962981144842,0.28270042194092826
12727.0,66,109,2800.4,0,2,4,4,10,25.691743119266057,24.63281392641533,4.5600000000000005,183.6,14.752293577981652,1608,5,133,26.6,199,0,25.691743119266057,0.9228626926442809,0.545
12728.0,136,33,617.31,1,1,3,3,7,18.706363636363633,7.511083817508387,5.04,39.599999999999994,7.757575757575758,256,3,74,24.666666666666668,211,0,18.706363636363633,0.38115016834706034,0.15566037735849056
12731.0,23,179,11324.25,0,4,4,4,12,63.263966480446925,63.81296819189298,5.04,475.2000000000001,30.385474860335197,5439,8,220,27.5,244,0,63.263966480446925,0.9929820969159884,0.7306122448979592
12732.0,59,12,236.26000000000002,0,3,1,1,5,19.688333333333336,11.983077335319273,6.8,40.0,9.25,111,1,0,0.0,59,0,19.688333333333336,0.5792190768703426,0.2
12733.0,113,22,383.95,0,2,2,2,6,17.452272727272728,16.137965273236063,1.25,76.5,6.2272727272727275,137,1,0,0.0,113,0,17.452272727272728,0.8745787313984318,0.19298245614035087
12734.0,232,4,110.39999999999999,1,1,1,1,3,27.599999999999998,22.170250336881626,8.4,46.8,22.0,88,1,0,0.0,232,0,27.599999999999998,0.7751835782126443,0.017167381974248927
12735.0,194,43,779.5699999999999,1,1,3,3,7,18.12953488372093,11.09023099795671,6.959999999999999,54.0,8.55813953488372,368,2,21,10.5,216,0,18.12953488372093,0.5797438915984519,0.19815668202764977
12736.0,212,4,234.0,1,1,1,1,3,58.5,21.068459839295333,46.8,90.0,43.25,173,1,0,0.0,212,0,58.5,0.35409176200496356,0.018779342723004695
12738.0,251,11,155.35,1,1,1,1,3,14.122727272727273,3.4333193586064517,9.95,19.799999999999997,13.454545454545455,148,1,0,0.0,251,0,14.122727272727273,0.2270304354954672,0.04365079365079365
12743.0,13,131,540.13,0,4,4,3,11,4.123129770992366,3.576922201680672,0.19,22.5,2.404580152671756,315,2,0,0.0,13,0,4.123129770992366,0.6981908250564988,9.357142857142858
12744.0,24,188,14211.970000000001,0,4,4,4,12,75.59558510638298,243.24800776685413,2.34,2382.92,24.680851063829788,4640,5,173,34.6,197,0,75.59558510638298,3.1757444953127383,0.9494949494949495
12747.0,44,63,2467.7,0,3,3,4,10,39.169841269841264,41.81728406710067,10.2,199.8,12.698412698412698,800,7,204,29.142857142857142,248,1,39.169841269841264,1.0410119319663897,0.25301204819277107
12748.0,3,1814,12756.57,0,4,4,4,12,7.03228776185226,15.070955388019042,0.19,400.0,4.562844542447629,8277,121,249,2.0578512396694215,253,1,7.03228776185226,1.8762967456912492,7.141732283464567
12749.0,10,128,2755.23,0,4,4,4,12,21.525234375,12.63771414624787,7.5,114.75,8.4375,1080,3,82,27.333333333333332,92,1,21.525234375,0.5610469545335361,1.3763440860215055
12750.0,8,15,275.88,0,4,2,2,8,18.392,7.752775724124322,10.5,40.68,9.133333333333333,137,1,0,0.0,8,0,18.392,0.39979247752291264,1.6666666666666667
12753.0,15,166,16620.91,0,4,4,4,12,100.12596385542169,66.37617172832262,15.3,429.6,55.48795180722892,9211,5,226,45.2,242,0,100.12596385542169,0.6563712146488874,0.6831275720164609
12754.0,115,63,3010.74,0,2,3,4,9,47.78952380952381,95.04691831946815,0.29,417.6,102.87301587301587,6481,4,72,18.0,188,0,47.78952380952381,1.9481009630373727,0.3333333333333333
12755.0,160,4,3811.9500000000003,1,1,1,4,6,952.9875000000001,1894.2780319403132,1.65,3794.4,372.75,1491,2,85,42.5,245,0,952.9875000000001,1.9856424030087534,0.016260162601626018
12757.0,22,122,5281.08,0,4,4,4,12,43.287540983606554,170.70715236416842,0.65,1241.98,7.524590163934426,918,7,68,9.714285714285714,90,0,43.287540983606554,3.8545186427794054,1.3406593406593406
12758.0,156,56,1570.19,1,1,3,4,8,28.039107142857144,15.770505298503588,5.04,66.0,19.803571428571427,1109,1,0,0.0,156,0,28.039107142857144,0.54307817457751,0.35668789808917195
12759.0,51,66,1082.52,0,3,3,3,9,16.401818181818182,7.107181397191674,5.04,45.0,9.545454545454545,630,2,104,52.0,155,0,16.401818181818182,0.4084160242874747,0.4230769230769231
12763.0,17,18,494.08,0,4,2,2,8,27.448888888888888,26.31112421612463,5.04,87.0,17.555555555555557,316,2,230,115.0,248,0,27.448888888888888,0.9248559519806345,0.07228915662650602
12764.0,196,45,1693.88,1,1,3,4,8,37.64177777777778,29.117840071063654,10.2,153.0,8.577777777777778,386,1,0,0.0,196,0,37.64177777777778,0.7535326205361291,0.22842639593908629
12766.0,28,227,4952.1900000000005,0,3,4,4,11,21.81581497797357,17.762065390076902,5.04,168.0,10.991189427312776,2495,5,216,43.2,245,0,21.81581497797357,0.7784979588598713,0.9227642276422764
12769.0,118,32,1143.6,0,2,3,3,8,35.7375,32.896282464740594,15.0,175.2,11.125,356,1,0,0.0,118,0,35.7375,0.8954415097581653,0.2689075630252101
12770.0,90,12,1351.45,0,2,1,4,7,112.62083333333334,71.95736243313351,69.12,318.0,61.916666666666664,743,1,0,0.0,90,0,112.62083333333334,0.633311341961643,0.13186813186813187
12775.0,69,52,1164.68,0,2,3,3,8,22.39769230769231,10.54764161268971,9.95,59.4,14.23076923076923,740,4,121,30.25,190,0,22.39769230769231,0.4507983725053957,0.27225130890052357
12778.0,62,31,492.06,0,3,2,2,7,15.872903225806452,7.603704883607019,5.04,45.0,14.774193548387096,458,4,129,32.25,191,0,15.872903225806452,0.4506459132639039,0.16145833333333334
12779.0,69,104,2999.41,0,2,4,4,10,28.84048076923077,17.840081162458926,8.4,102.0,13.317307692307692,1385,7,181,25.857142857142858,250,0,28.84048076923077,0.5978483155289596,0.41434262948207173
12781.0,164,15,549.26,1,1,2,3,6,36.617333333333335,15.015114036323855,15.0,70.80000000000001,23.066666666666666,346,1,0,0.0,164,0,36.617333333333335,0.39915413203994227,0.09090909090909091
12782.0,29,89,2078.67,0,3,4,4,11,23.355842696629214,19.041178213222565,4.68,112.0,10.764044943820224,958,4,207,51.75,237,0,23.355842696629214,0.7817909833954468,0.3739495798319328
12785.0,243,14,311.95,1,1,1,2,4,22.282142857142855,11.81904602330911,12.5,56.0,9.357142857142858,131,1,0,0.0,243,0,22.282142857142855,0.5076442531870764,0.05737704918032787
